original_title,image_url,price
The Hedge Knight,https://images.gr-assets.com/books/1443806558m/13501.jpg,14
A Rose for Emily,https://images.gr-assets.com/books/1487468453m/426025.jpg,17
kodonemuhaseraV Xin Zhuang Ban  1 [Codename: Sailor V Shinsoban 1],https://images.gr-assets.com/books/1463248444m/10858446.jpg,20
Armor,https://images.gr-assets.com/books/1337817762m/102327.jpg,42
Almost Like Being in Love,https://images.gr-assets.com/books/1407106524m/239092.jpg,40
The Ghost Brigades,https://images.gr-assets.com/books/1403295928m/239399.jpg,45
Fablehaven,https://images.gr-assets.com/books/1460309528m/44652.jpg,36
Archer's Goon,https://images.gr-assets.com/books/1364174947m/47521.jpg,38
Miao Su 5senchimetoru A chain of short stories about their distance,https://images.gr-assets.com/books/1357327866m/13153400.jpg,42
Twelve Sharp,https://images.gr-assets.com/books/1316727699m/3507.jpg,45
England's Perfect Hero,https://images.gr-assets.com/books/1331516514m/833923.jpg,19
The Talisman,https://images.gr-assets.com/books/1170530286m/59219.jpg,22
The God Eaters,https://images.gr-assets.com/books/1330825807m/613268.jpg,44
The Fires of Heaven,https://images.gr-assets.com/books/1327866286m/13895.jpg,33
The Black Echo,https://images.gr-assets.com/books/1344265342m/32508.jpg,28
Fray,https://images.gr-assets.com/books/1403202567m/195806.jpg,43
History Is All You Left Me,https://images.gr-assets.com/books/1462807691m/25014114.jpg,19
Du cote de chez Swann,https://images.gr-assets.com/books/1452956236m/12749.jpg,32
Deviations: Bondage,https://images.gr-assets.com/books/1361916816m/2261145.jpg,21
Reunion,https://images.gr-assets.com/books/1327954705m/199785.jpg,37
Ninth Key,https://images.gr-assets.com/books/1327954597m/199786.jpg,19
After the Night,https://images.gr-assets.com/books/1337053790m/420739.jpg,26
The Cider House Rules,https://images.gr-assets.com/books/1327962519m/4687.jpg,21
Marley & Me: Life and Love with the World's Worst Dog,https://images.gr-assets.com/books/1308858322m/12691.jpg,34
The Secret History,https://images.gr-assets.com/books/1451554846m/29044.jpg,42
The Reality Bug,https://images.gr-assets.com/books/1431402995m/215541.jpg,34
vuanpaiaQi Shi  1,https://images.gr-assets.com/books/1329232329m/263145.jpg,10
Shards of Honor,https://images.gr-assets.com/books/1392767899m/61903.jpg,47
Kapilavastu (Buddha Volume 1),https://images.gr-assets.com/books/1424473595m/209577.jpg,25
Rises the Night,https://images.gr-assets.com/books/1274117446m/804414.jpg,37
Cat on a Hot Tin Roof,https://images.gr-assets.com/books/1389369390m/72159.jpg,35
A Suitable Boy,https://images.gr-assets.com/books/1329421639m/50365.jpg,33
Frederica,https://images.gr-assets.com/books/1395082866m/311196.jpg,45
A Dirty Job,https://images.gr-assets.com/books/1331323415m/33456.jpg,13
The Unexpected Mrs. Pollifax,https://images.gr-assets.com/books/1407611607m/140524.jpg,22
"Once a Princess (Cardinia's Royal Family, #1)",https://images.gr-assets.com/books/1268443278m/419280.jpg,17
Man of my dreams,https://images.gr-assets.com/books/1368711625m/419289.jpg,43
"Magician's Ward (Mairelon, #2)",https://images.gr-assets.com/books/1446338692m/169885.jpg,24
Charlie and the Chocolate Factory,https://images.gr-assets.com/books/1309211401m/6310.jpg,17
The Wandering Fire,https://images.gr-assets.com/books/1389962006m/104088.jpg,19
Naked,https://images.gr-assets.com/books/1394178867m/4138.jpg,47
Silver Lining,https://images.gr-assets.com/books/1320527509m/467409.jpg,39
The Collapsing Empire,https://images.gr-assets.com/books/1464097677m/30078567.jpg,27
The Silence of the Lambs,https://images.gr-assets.com/books/1390426249m/23807.jpg,32
Simple Jess,https://images.gr-assets.com/books/1388497471m/692935.jpg,11
Natural Born Charmer,https://images.gr-assets.com/books/1308742575m/73064.jpg,10
A Fire Upon The Deep,https://images.gr-assets.com/books/1333915005m/77711.jpg,27
Mackenzie's Mission,https://images.gr-assets.com/books/1360594502m/420744.jpg,26
The Martian Chronicles,https://images.gr-assets.com/books/1374049948m/76778.jpg,48
"Runaways, Vol. 6: Parental Guidance",https://images.gr-assets.com/books/1325238803m/1099595.jpg,19
Heroes Die,https://images.gr-assets.com/books/1403193753m/311864.jpg,16
East,https://images.gr-assets.com/books/1277997811m/161887.jpg,17
The Tombs of Atuan,https://images.gr-assets.com/books/1417900879m/13662.jpg,12
Song of the Sparrow,https://images.gr-assets.com/books/1328866128m/566825.jpg,22
Cimmoku - Chen Mo,https://images.gr-assets.com/books/1503294393m/25200.jpg,31
Nine Princes in Amber,https://images.gr-assets.com/books/1416090973m/92121.jpg,14
The Bear and the Nightingale,https://images.gr-assets.com/books/1470731420m/25489134.jpg,41
Daja's Book,https://images.gr-assets.com/books/1328860149m/58894.jpg,37
Lord of Light,https://images.gr-assets.com/books/1330127327m/13821.jpg,23
Batman: A Death in the Family,https://images.gr-assets.com/books/1327940363m/107032.jpg,35
The Novice,https://images.gr-assets.com/books/1327357280m/28250.jpg,40
Hua yoriNan Zi  1,https://images.gr-assets.com/books/1357464446m/282425.jpg,43
The Firebrand,https://images.gr-assets.com/books/1309203171m/84544.jpg,14
"New X-Men, Volume 1: E Is for Extinction",https://images.gr-assets.com/books/1374683546m/22351.jpg,44
The Gods Themselves,https://images.gr-assets.com/books/1351076141m/41821.jpg,27
Mrs. Frisby and the Rats of NIMH,https://images.gr-assets.com/books/1351191064m/9822.jpg,16
"Second Helpings (Jessica Darling, #2)",https://images.gr-assets.com/books/1388707744m/199687.jpg,18
The Lottery: Adventures of the Demon Lover,https://images.gr-assets.com/books/1416448200m/89723.jpg,40
"Fables, Volume 7: Arabian Nights (and Days)",https://images.gr-assets.com/books/1327962799m/21327.jpg,26
"Fables, Volume 3: Storybook Love",https://images.gr-assets.com/books/1363682851m/21329.jpg,49
The Changeling Sea,https://images.gr-assets.com/books/1413281953m/59.jpg,37
Murder Mysteries,https://images.gr-assets.com/books/1301171696m/490789.jpg,35
Wildwood Dancing,https://images.gr-assets.com/books/1393127105m/13929.jpg,21
Child of the Prophecy,https://images.gr-assets.com/books/1343590673m/13925.jpg,42
Guardian Angel,https://images.gr-assets.com/books/1329160566m/107786.jpg,48
The Man Within,https://images.gr-assets.com/books/1270481105m/348660.jpg,33
Airman,https://images.gr-assets.com/books/1327967233m/2049993.jpg,21
Dead to the World,https://images.gr-assets.com/books/1468561630m/140077.jpg,36
Haunted,https://images.gr-assets.com/books/1432874286m/11919.jpg,39
"If You Desire (MacCarrick Brothers, #2)",https://images.gr-assets.com/books/1357618284m/420782.jpg,26
Endymion,https://images.gr-assets.com/books/1329611385m/3977.jpg,21
How to Kill a Rock Star,https://images.gr-assets.com/books/1433795062m/113791.jpg,12
"Yendi (Vlad Taltos, #2)",https://images.gr-assets.com/books/1302450419m/817357.jpg,45
Gideon,https://images.gr-assets.com/books/1351325787m/702051.jpg,34
A Fatal Grace,https://images.gr-assets.com/books/1327918653m/352921.jpg,46
Charlotte's Web,https://images.gr-assets.com/books/1439632243m/24178.jpg,23
The Exorcist,https://images.gr-assets.com/books/1375168676m/179780.jpg,29
Knife of Dreams,https://images.gr-assets.com/books/1397856387m/13888.jpg,30
Dime Store Magic,https://images.gr-assets.com/books/1355183293m/125926.jpg,43
Het Achterhuis: Dagboekbrieven 14 juni 1942 - 1 augustus 1944,https://images.gr-assets.com/books/1358276407m/48855.jpg,27
Briar's Book,https://images.gr-assets.com/books/1481568171m/58893.jpg,14
Stone of Tears,https://images.gr-assets.com/books/1478930875m/234184.jpg,21
Sonnenfinsternis,https://images.gr-assets.com/books/1290053535m/30672.jpg,36
Runaways (Volume 4): True Believers,https://images.gr-assets.com/books/1372511116m/205001.jpg,21
The Wizard Heir,https://images.gr-assets.com/books/1298426467m/500743.jpg,11
Rong Yi Zhe XnoXian Shen  [Yogisha X no kenshin],https://images.gr-assets.com/books/1312051518m/8686068.jpg,47
Tintenherz,https://images.gr-assets.com/books/1328866790m/28194.jpg,18
A Quick Bite,https://images.gr-assets.com/books/1410129015m/38568.jpg,43
The Crimson Petal and the White,https://images.gr-assets.com/books/1408937589m/40200.jpg,37
On Stranger Tides,https://images.gr-assets.com/books/1327892085m/15670.jpg,10
Uglies,https://images.gr-assets.com/books/1443904172m/24770.jpg,20
Dune Messiah,https://images.gr-assets.com/books/1392528394m/106.jpg,12
The Dragonbone Chair,https://images.gr-assets.com/books/1477417642m/91981.jpg,43
Bag of Bones,https://images.gr-assets.com/books/1365592796m/10589.jpg,14
El amor en los tiempos del colera,https://images.gr-assets.com/books/1327124987m/9712.jpg,19
Stranger in a Strange Land,https://images.gr-assets.com/books/1156897088m/350.jpg,36
Needful Things,https://images.gr-assets.com/books/1315767817m/107291.jpg,31
The Adventures of Tom Sawyer,https://images.gr-assets.com/books/1404811979m/24583.jpg,48
Animal Farm: A Fairy Story,https://images.gr-assets.com/books/1424037542m/7613.jpg,27
The New York Trilogy,https://images.gr-assets.com/books/1386924429m/431.jpg,10
The Grapes of Wrath,https://images.gr-assets.com/books/1375670575m/18114322.jpg,23
Peril at End House,https://images.gr-assets.com/books/1327938128m/16424.jpg,43
Play It as It Lays,https://images.gr-assets.com/books/1327935636m/428.jpg,37
Shade's Children,https://images.gr-assets.com/books/1347024315m/47626.jpg,41
Neuromancer,https://images.gr-assets.com/books/1281419771m/888628.jpg,37
A Midsummer Night's Dream,https://images.gr-assets.com/books/1327874534m/1622.jpg,26
The God Delusion,https://images.gr-assets.com/books/1347220693m/14743.jpg,15
The Tragedie of King Lear,https://images.gr-assets.com/books/1331563731m/12938.jpg,20
The Curious Incident of the Dog in the Night-Time,https://images.gr-assets.com/books/1479863624m/1618.jpg,35
On the Beach,https://images.gr-assets.com/books/1327943327m/38180.jpg,20
Breakfast at Tiffany's,https://images.gr-assets.com/books/1477015353m/251688.jpg,22
Player Piano,https://images.gr-assets.com/books/1506301341m/9597.jpg,26
Such a Pretty Girl,https://images.gr-assets.com/books/1336185676m/162086.jpg,30
The Time Machine,https://images.gr-assets.com/books/1327942880m/2493.jpg,43
Don Quijote de La Mancha,https://images.gr-assets.com/books/1364958765m/3836.jpg,33
The Great Gatsby,https://images.gr-assets.com/books/1490528560m/4671.jpg,45
"To the Edge (Bodyguard, #1)",https://images.gr-assets.com/books/1316636146m/341336.jpg,39
The Horse and His Boy,https://images.gr-assets.com/books/1388210968m/84119.jpg,17
The Secret of Chimneys,https://images.gr-assets.com/books/1295680018m/16361.jpg,48
The Mirror Crack'd from Side to Side,https://images.gr-assets.com/books/1466335226m/16372.jpg,47
In the Bleak Midwinter (A Rev. Clare Fergusson and  Russ Van Alstyne Mystery),https://images.gr-assets.com/books/1275621570m/113002.jpg,46
The Moonstone,https://images.gr-assets.com/books/1403192382m/6138.jpg,10
Atonement,https://images.gr-assets.com/books/1320449708m/6867.jpg,30
Midnight in the Garden of Good and Evil,https://images.gr-assets.com/books/1427166915m/386187.jpg,40
Blue Heaven,https://images.gr-assets.com/books/1312057910m/1395807.jpg,47
Sweet Lullaby (Homespun),https://images.gr-assets.com/books/1277079336m/1814637.jpg,35
Life of Pi,https://images.gr-assets.com/books/1320562005m/4214.jpg,27
Alcatraz Versus the Evil Librarians,https://images.gr-assets.com/books/1332516621m/623976.jpg,32
The Death of Grass,https://images.gr-assets.com/books/1486838846m/941731.jpg,40
Le avventure di Pinocchio,https://images.gr-assets.com/books/1327938097m/180617.jpg,11
The Wish Granter,https://images.gr-assets.com/books/1472133327m/30255943.jpg,11
The Haunting of Hill House,https://images.gr-assets.com/books/1327871336m/89717.jpg,33
Wise Blood,https://images.gr-assets.com/books/1389629799m/48467.jpg,39
Yang womeguruMou Xian  [Hitsujiwomeguruboken],https://images.gr-assets.com/books/1327908774m/11298.jpg,41
The Canterville Ghost,https://images.gr-assets.com/books/1363935696m/45685.jpg,25
The God of Small Things,https://images.gr-assets.com/books/1436217001m/9777.jpg,24
Life As We Knew It,https://images.gr-assets.com/books/1328012816m/213753.jpg,29
Agent to the stars,https://images.gr-assets.com/books/1303914309m/88072.jpg,33
Child of God,https://images.gr-assets.com/books/1320509467m/293625.jpg,47
Lucy in the Sky,https://images.gr-assets.com/books/1328707137m/1032295.jpg,21
Holes,https://images.gr-assets.com/books/1327781893m/38709.jpg,49
Way of the Wolf,https://images.gr-assets.com/books/1309202032m/282284.jpg,12
Untie My Heart,https://images.gr-assets.com/books/1463665578m/1361045.jpg,39
Possession,https://images.gr-assets.com/books/1391124124m/41219.jpg,34
Double Standards,https://images.gr-assets.com/books/1351327260m/129615.jpg,27
The Accidental Tourist,https://images.gr-assets.com/books/1327936319m/60792.jpg,32
Masquerade,https://images.gr-assets.com/books/1322287499m/106085.jpg,49
The Eyre Affair,https://images.gr-assets.com/books/1445540555m/27003.jpg,14
My Cousin Rachel,https://images.gr-assets.com/books/1386609405m/18869970.jpg,16
The Djinn in the Nightingale's Eye,https://images.gr-assets.com/books/1399402358m/86895.jpg,34
Eragon,https://images.gr-assets.com/books/1366212852m/113436.jpg,23
Far from the Madding Crowd,https://images.gr-assets.com/books/1388279695m/31463.jpg,27
Consider Phlebas,https://images.gr-assets.com/books/1327951890m/8935689.jpg,24
Sweet Silver Blues,https://images.gr-assets.com/books/1297624038m/400878.jpg,43
The Painted Veil,https://images.gr-assets.com/books/1320421719m/99664.jpg,31
Their Eyes Were Watching God,https://images.gr-assets.com/books/1368072803m/37415.jpg,30
Rodstrupe,https://images.gr-assets.com/books/1320540474m/465226.jpg,42
The Prisoner of Zenda,https://images.gr-assets.com/books/1356449081m/54492.jpg,48
Where Rainbows End,https://images.gr-assets.com/books/1420732457m/147865.jpg,29
Heartsick,https://images.gr-assets.com/books/1317065387m/657034.jpg,27
Mortal Danger,https://images.gr-assets.com/books/1307218218m/81612.jpg,20
The Merchant of Death,https://images.gr-assets.com/books/1351196725m/833710.jpg,36
Frostblood,https://images.gr-assets.com/books/1471381624m/27827203.jpg,40
A Fall of Moondust,https://images.gr-assets.com/books/1302382681m/149059.jpg,26
The Hostile Hospital,https://images.gr-assets.com/books/1442446120m/65118.jpg,24
The Bad Beginning,https://images.gr-assets.com/books/1490085391m/78411.jpg,45
The Vile Village,https://images.gr-assets.com/books/1352066958m/150037.jpg,46
The Brief Wondrous Life of Oscar Wao,https://images.gr-assets.com/books/1391409748m/297673.jpg,12
Extreme Exposure,https://images.gr-assets.com/books/1290456764m/159767.jpg,18
The Chrysalids,https://images.gr-assets.com/books/1271095852m/826845.jpg,47
The Tenant of Wildfell Hall,https://images.gr-assets.com/books/1479652419m/337113.jpg,48
Kiss of Midnight,https://images.gr-assets.com/books/1327884885m/704043.jpg,31
Genesis,https://images.gr-assets.com/books/1328955315m/6171892.jpg,17
Here Lies Daniel Tate,https://images.gr-assets.com/books/1484257651m/29479572.jpg,37
The Thirteenth Tale,https://images.gr-assets.com/books/1346267826m/40440.jpg,15
Harvest Home,https://images.gr-assets.com/books/1328585596m/816085.jpg,17
The City of Ember,https://images.gr-assets.com/books/1397931596m/307791.jpg,30
One Thousand White Women: The Journals of May Dodd,https://images.gr-assets.com/books/1389821957m/33512.jpg,36
To Your Scattered Bodies Go,https://images.gr-assets.com/books/1327657439m/189147.jpg,39
The Best Laid Plans,https://images.gr-assets.com/books/1320560918m/4441294.jpg,31
Faerie Tale,https://images.gr-assets.com/books/1333533404m/43919.jpg,12
The Ironwood Tree,https://images.gr-assets.com/books/1417954144m/277191.jpg,20
A Countess Below Stairs,https://images.gr-assets.com/books/1311649247m/714569.jpg,42
Charmed Life,https://images.gr-assets.com/books/1396706429m/244572.jpg,20
Rite of Passage,https://images.gr-assets.com/books/1334659898m/229021.jpg,22
Dreamsnake,https://images.gr-assets.com/books/1440756641m/263021.jpg,35
Gardens of the Moon,https://images.gr-assets.com/books/1355144064m/55399.jpg,34
How to train your dragon,https://images.gr-assets.com/books/1431930187m/352262.jpg,15
A Handful of Dust,https://images.gr-assets.com/books/1344266314m/531262.jpg,40
